Time, Theta AF3,Alpha AF3,Low beta AF3,High beta AF3, Gamma AF3, Theta AF4,Alpha AF4,Low beta AF4,High beta AF4, Gamma AF4, Theta T7,Alpha T7,Low beta T7,High beta T7, Gamma T7, Theta T8,Alpha T8,Low beta T8,High beta T8, Gamma T8, Theta Pz,Alpha Pz,Low beta Pz,High beta Pz, Gamma Pz
1454274995.725474,982.159078,748.076586,547.808443,450.050224,108.435420,1502.458021,1514.843940,642.678483,248.664040,85.503508,570.495478,575.928584,380.502608,313.835563,93.415247,523.334841,647.209025,376.445062,274.738726,136.534524,107968.886787,114186.647706,33358.036285,8305.085512,3572.343322
1454274996.225455,3394.933095,2262.748868,1043.404134,472.025010,115.972466,3895.572909,3503.832232,1021.423117,401.067880,88.868845,3056.833960,2090.277271,1015.810085,438.309831,144.669819,3023.014116,2163.076757,852.052230,475.533376,190.717301,153632.011051,240824.507182,56805.764910,4250.409176,5272.645047
1454274996.725145,3394.933095,2262.748868,1043.404134,472.025010,115.972466,3895.572909,3503.832232,1021.423117,401.067880,88.868845,3056.833960,2090.277271,1015.810085,438.309831,144.669819,3023.014116,2163.076757,852.052230,475.533376,190.717301,153632.011051,240824.507182,56805.764910,4250.409176,5272.645047
1454274997.225441,3394.933095,2262.748868,1043.404134,472.025010,115.972466,3895.572909,3503.832232,1021.423117,401.067880,88.868845,3056.833960,2090.277271,1015.810085,438.309831,144.669819,3023.014116,2163.076757,852.052230,475.533376,190.717301,153632.011051,240824.507182,56805.764910,4250.409176,5272.645047
1454274997.725447,39149.767607,18453.052812,7935.778069,2798.690925,3884.500047,37014.863800,21351.361015,8695.192651,2400.594080,2803.762534,44574.987067,20552.901720,9977.543270,3276.172103,4778.979560,45232.486340,23863.910756,10063.828872,3794.838089,3942.953290,258473.775214,121743.757024,30283.847042,25649.713373,9591.516288
1454274998.225443,56233.445732,44730.512769,12556.097907,5919.835223,5284.404967,56499.397203,46490.219816,12197.481558,5057.780353,4011.230565,70143.876378,47636.006628,13156.389803,6506.179160,6329.759309,65205.162945,63018.520085,13166.225200,8312.412901,5293.662753,171621.834749,141243.866328,73454.287076,28196.669074,10385.456836
1454274998.725416,56233.445732,44730.512769,12556.097907,5919.835223,5284.404967,56499.397203,46490.219816,12197.481558,5057.780353,4011.230565,70143.876378,47636.006628,13156.389803,6506.179160,6329.759309,65205.162945,63018.520085,13166.225200,8312.412901,5293.662753,171621.834749,141243.866328,73454.287076,28196.669074,10385.456836
1454274999.225405,59074.398241,61200.044048,26081.679375,10532.081007,1947.156763,60791.896803,60097.883300,23762.551837,9351.676553,1947.380678,78100.030144,96840.056861,29156.981012,12275.505442,2256.822493,77839.193494,100955.786921,29316.412553,14388.362615,2079.896211,200222.746565,93241.949898,83724.297292,25536.973843,7663.105305
1454274999.725569,32659.274354,35918.704828,11969.807777,7028.964559,1208.821532,27676.854406,34846.571587,11716.873066,6414.927348,874.140885,38232.176134,74786.308348,13096.739656,8782.388463,1286.437708,76125.784516,74972.259930,19922.210438,9762.921720,1566.391104,125950.027000,56221.960124,76592.861157,36220.015091,12317.545022
1454275000.225431,44965.645415,74870.485951,24513.371757,11083.076589,2209.555343,38077.952634,75723.173360,22709.784742,9844.186988,1617.359624,43350.589984,100704.261213,28096.488460,14782.046987,1964.297900,51518.107559,110099.856618,33416.805834,14623.539172,2300.007856,142676.652491,101685.710894,133317.798021,39923.964333,12203.319038
1454275000.725464,44965.645415,74870.485951,24513.371757,11083.076589,2209.555343,38077.952634,75723.173360,22709.784742,9844.186988,1617.359624,43350.589984,100704.261213,28096.488460,14782.046987,1964.297900,51518.107559,110099.856618,33416.805834,14623.539172,2300.007856,142676.652491,101685.710894,133317.798021,39923.964333,12203.319038
1454275001.225386,44965.645415,74870.485951,24513.371757,11083.076589,2209.555343,38077.952634,75723.173360,22709.784742,9844.186988,1617.359624,43350.589984,100704.261213,28096.488460,14782.046987,1964.297900,51518.107559,110099.856618,33416.805834,14623.539172,2300.007856,142676.652491,101685.710894,133317.798021,39923.964333,12203.319038
1454275001.725350,40474.503110,45422.680339,25471.036151,6855.064737,2372.633091,33649.580993,42219.548609,23873.977189,5836.550437,1668.656113,48328.020811,61774.127089,36206.350609,10082.131791,2088.909297,34122.479024,50918.120990,39175.731419,9751.938121,2739.548539,203024.946746,115471.680283,72619.406239,33112.035013,10614.143927
